field_id	layer	value_type	value_mode	value_json	evidence_class	run_binding	consumption_status	config_hash_membership	provenance_json
run.data_source_id	RUN_IDENTITY	string	CONSTANT	{"mode":"CONSTANT","value":"BROKER_MT5","distinct_count":1,"distinct_values":["BROKER_MT5"]}	RUN_RECORDED	MEASUREMENT_RUN_END_FOR_ALL_42_ADMITTED_RUNS	IDENTITY_CONSUMED	RUN_KEY_SOURCE_MATERIAL	{"kind":"SEALED_RUN_LEDGER_SET","locator":"measurement_runs.tsv::END.data_source_id","admitted_run_count":42,"run_ledger_set_sha256":"8dfc1bb2a21fe6bc4a03ae97f32d029519b384eaa59114d3c33325694001915c"}
run.configuration_hash	RUN_IDENTITY	string	CONSTANT	{"mode":"CONSTANT","value":"11558041990222457072","distinct_count":1,"distinct_values":["11558041990222457072"]}	RUN_RECORDED	MEASUREMENT_RUN_END_FOR_ALL_42_ADMITTED_RUNS	IDENTITY_CONSUMED	RUN_KEY_MATERIAL	{"kind":"SEALED_RUN_LEDGER_SET","locator":"measurement_runs.tsv::END.configuration_hash","admitted_run_count":42,"run_ledger_set_sha256":"8dfc1bb2a21fe6bc4a03ae97f32d029519b384eaa59114d3c33325694001915c"}
master.master_timeframe	MASTER_CLOCK	enum	CONSTANT	{"mode":"CONSTANT","value":"PERIOD_M5","distinct_count":1,"distinct_values":["PERIOD_M5"]}	RUN_RECORDED_AND_RECOVERED_SOURCE	VALUE_DERIVED_FROM_RUN_RECORDED_COLLECTOR_FIELD	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Indicators/MarketObjectResearch/MarketObjectCollector.mq5","sha256":"9b3910dc437410e95eb2aa692fa2ccc484ad9f8ca705d8724d6dec2420bd0779","marker":"config.master_timeframe=(ENUM_TIMEFRAMES)_Period","lines":[132]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/MasterStructure/MasterController.mqh","sha256":"237ee3d3c8197ee19c9d2f65d746e9b0386030df438d29528ea5aa1935d5e0fd","marker":"m_config.master_timeframe","lines":[147,242,432,433,434,467,525,526,558,589,596,604,638,641,669,772,778,780,826,832,834]}]
run.data_fingerprint	RUN_IDENTITY	string	PER_RUN	{"mode":"PER_RUN","value":null,"distinct_count":42,"distinct_values":["RG3Q1_DE40_1768176000_1768780800","RG3Q1_DE40_1771200000_1771804800","RG3Q1_DE40_1774224000_1774828800","RG3Q1_DE40_1777852800_1778457600","RG3Q1_DE40_1781481600_1782086400","RG3Q1_DE40_1783900800_1784505600","RG3Q1_DE40_1785715200_1786060800","RG3Q1_FRA40_1768176000_1768780800","RG3Q1_FRA40_1771200000_1771804800","RG3Q1_FRA40_1774224000_1774828800","RG3Q1_FRA40_1777852800_1778457600","RG3Q1_FRA40_1781481600_1782086400","RG3Q1_FRA40_1783900800_1784505600","RG3Q1_FRA40_1785715200_1786060800","RG3Q1_JPN225_1768176000_1768780800","RG3Q1_JPN225_1771200000_1771804800","RG3Q1_JPN225_1774224000_1774828800","RG3Q1_JPN225_1777852800_1778457600","RG3Q1_JPN225_1781481600_1782086400","RG3Q1_JPN225_1783900800_1784505600","RG3Q1_JPN225_1785715200_1786060800","RG3Q1_US30_1768176000_1768780800","RG3Q1_US30_1771200000_1771804800","RG3Q1_US30_1774224000_1774828800","RG3Q1_US30_1777852800_1778457600","RG3Q1_US30_1781481600_1782086400","RG3Q1_US30_1783900800_1784505600","RG3Q1_US30_1785715200_1786060800","RG3Q1_US500_1768176000_1768780800","RG3Q1_US500_1771200000_1771804800","RG3Q1_US500_1774224000_1774828800","RG3Q1_US500_1777852800_1778457600","RG3Q1_US500_1781481600_1782086400","RG3Q1_US500_1783900800_1784505600","RG3Q1_US500_1785715200_1786060800","RG3Q1_USTEC_1768176000_1768780800","RG3Q1_USTEC_1771200000_1771804800","RG3Q1_USTEC_1774224000_1774828800","RG3Q1_USTEC_1777852800_1778457600","RG3Q1_USTEC_1781481600_1782086400","RG3Q1_USTEC_1783900800_1784505600","RG3Q1_USTEC_1785715200_1786060800"]}	RUN_RECORDED	MEASUREMENT_RUN_END_FOR_ALL_42_ADMITTED_RUNS	IDENTITY_CONSUMED	RUN_KEY_SOURCE_MATERIAL	{"kind":"SEALED_RUN_LEDGER_SET","locator":"measurement_runs.tsv::END.data_fingerprint","admitted_run_count":42,"run_ledger_set_sha256":"8dfc1bb2a21fe6bc4a03ae97f32d029519b384eaa59114d3c33325694001915c"}
master.day_swings_instance	MASTER_CORE	int	CONSTANT	{"mode":"CONSTANT","value":1,"distinct_count":1,"distinct_values":[1]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	PROVENANCE_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/MasterStructure/MasterController.mqh","sha256":"237ee3d3c8197ee19c9d2f65d746e9b0386030df438d29528ea5aa1935d5e0fd","marker":"cfg.day_swings_instance = 1","lines":[69]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/MasterStructure/MasterController.mqh","sha256":"237ee3d3c8197ee19c9d2f65d746e9b0386030df438d29528ea5aa1935d5e0fd","marker":"m_config.day_swings_instance","lines":[151,291]}]
master.volkitt_instance	MASTER_CORE	int	CONSTANT	{"mode":"CONSTANT","value":1,"distinct_count":1,"distinct_values":[1]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	PROVENANCE_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/MasterStructure/MasterController.mqh","sha256":"237ee3d3c8197ee19c9d2f65d746e9b0386030df438d29528ea5aa1935d5e0fd","marker":"cfg.volkitt_instance = 1","lines":[68]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/MasterStructure/MasterController.mqh","sha256":"237ee3d3c8197ee19c9d2f65d746e9b0386030df438d29528ea5aa1935d5e0fd","marker":"m_config.volkitt_instance","lines":[151,289]}]
master.volkitt.lookback	VOLKITT	int	CONSTANT	{"mode":"CONSTANT","value":200,"distinct_count":1,"distinct_values":[200]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"cfg.lookback","lines":[367,833,1395,1398,1402,2159]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"m_cfg.lookback","lines":[833,1395,1398,1402,2159]}]
master.wayne_instance	MASTER_CORE	int	CONSTANT	{"mode":"CONSTANT","value":1,"distinct_count":1,"distinct_values":[1]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	PROVENANCE_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/MasterStructure/MasterController.mqh","sha256":"237ee3d3c8197ee19c9d2f65d746e9b0386030df438d29528ea5aa1935d5e0fd","marker":"cfg.wayne_instance = 1","lines":[70]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/MasterStructure/MasterController.mqh","sha256":"237ee3d3c8197ee19c9d2f65d746e9b0386030df438d29528ea5aa1935d5e0fd","marker":"m_config.wayne_instance","lines":[151,293]}]
master.use_volkitt	MASTER_CORE	bool	CONSTANT	{"mode":"CONSTANT","value":true,"distinct_count":1,"distinct_values":[true]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/MasterStructure/MasterController.mqh","sha256":"237ee3d3c8197ee19c9d2f65d746e9b0386030df438d29528ea5aa1935d5e0fd","marker":"cfg.use_volkitt = true","lines":[65]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/MasterStructure/MasterController.mqh","sha256":"237ee3d3c8197ee19c9d2f65d746e9b0386030df438d29528ea5aa1935d5e0fd","marker":"m_config.use_volkitt","lines":[150,270,561,717]}]
master.atr_period	MASTER_CORE	int	CONSTANT	{"mode":"CONSTANT","value":100,"distinct_count":1,"distinct_values":[100]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/MasterStructure/MasterController.mqh","sha256":"237ee3d3c8197ee19c9d2f65d746e9b0386030df438d29528ea5aa1935d5e0fd","marker":"cfg.atr_period = 100","lines":[64]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/MasterStructure/MasterController.mqh","sha256":"237ee3d3c8197ee19c9d2f65d746e9b0386030df438d29528ea5aa1935d5e0fd","marker":"m_config.atr_period","lines":[149,527,558]}]
master.use_wayne	MASTER_CORE	bool	CONSTANT	{"mode":"CONSTANT","value":true,"distinct_count":1,"distinct_values":[true]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/MasterStructure/MasterController.mqh","sha256":"237ee3d3c8197ee19c9d2f65d746e9b0386030df438d29528ea5aa1935d5e0fd","marker":"cfg.use_wayne = true","lines":[67]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/MasterStructure/MasterController.mqh","sha256":"237ee3d3c8197ee19c9d2f65d746e9b0386030df438d29528ea5aa1935d5e0fd","marker":"m_config.use_wayne","lines":[150,278,575,735]}]
master.use_day_swings	MASTER_CORE	bool	CONSTANT	{"mode":"CONSTANT","value":true,"distinct_count":1,"distinct_values":[true]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/MasterStructure/MasterController.mqh","sha256":"237ee3d3c8197ee19c9d2f65d746e9b0386030df438d29528ea5aa1935d5e0fd","marker":"cfg.use_day_swings = true","lines":[66]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/MasterStructure/MasterController.mqh","sha256":"237ee3d3c8197ee19c9d2f65d746e9b0386030df438d29528ea5aa1935d5e0fd","marker":"m_config.use_day_swings","lines":[150,274,568,729]}]
